id,customer_id,order_date,sku_id,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,payment_id,payment_method,sku_name,base_price,cogs,category,registered_date
ODR2626396597l,C227184L,2021-02-09,P275902,20880,5,104400,0,104400,1,0,0,8,ublcreditcard,MDF 001_Almonds (American) 250 gm,20880,18328,Soghaat,2021-08-02
ODR5942583098h,C441526L,2021-06-09,P982769,17400,6,104400,0,104400,1,1,1,1,cod,RS_Soan Papri-500gm,17400,14790,Soghaat,2021-07-23
ODR7337237290i,C349980L,2022-06-01,P442602,26100,4,104400,0,104400,1,1,1,3,customercredit,Chk_ Green Chilli Pickle 300g,26100,23200,Superstore,2021-07-02
ODR7841301479q,C846375L,2021-07-28,P984334,104342,1,104342,0,104342,1,1,1,1,cod,rub_Rubian_Ultra-Slim Bluetooth Keyboard,104342,71978,Computing,2021-07-26
ODR5796840204r,C415752L,2022-03-17,P712821,104342,1,104342,0,104342,1,1,1,7,Easypay,BP_FA35468,104342,63626,Kids & Baby,2022-03-21
ODR5409155061x,C515631L,2021-03-08,P242143,52142,2,104284,0,104284,1,0,0,1,cod,emart_00-7,40542,24708,Home & Living,2021-08-05
ODR2498103593s,C525405L,2021-04-11,P242143,52142,2,104284,0,104284,1,0,0,1,cod,emart_00-7,40542,24708,Home & Living,2021-07-24
ODR7582709514g,C903604L,2021-08-20,P242143,52142,2,104284,0,104284,1,0,0,1,cod,emart_00-7,40542,24708,Home & Living,2021-08-22
ODR9590708500j,C194353L,2022-04-22,P508629,52142,2,104284,0,104284,1,1,1,1,cod,PNG_Pampers_10003444-Hazir,66120,50228,Superstore,2021-07-15
ODR4712260135b,C194353L,2022-05-28,P253776,52142,2,104284,0,104284,1,1,1,1,cod,PNG_Pampers_10003446-Hazir,52142,40658,Superstore,2021-07-15
ODR7703600210w,C751329L,2021-09-25,P783461,34742,3,104226,0,104226,1,1,0,1,cod,ww_WSB-5-Orgional Wood Colour,34742,29870,Home & Living,2021-09-12
ODR1139685121i,C374625L,2021-08-13,P437509,104168,1,104168,0,104168,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-02
ODR8792172026q,C296839L,2021-08-14,P437509,104168,1,104168,0,104168,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-20
ODR2369520272m,C654812L,2021-08-15,P437509,104168,1,104168,0,104168,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-15
ODR4430386806e,C804553L,2021-08-26,P437509,104168,1,104168,0,104168,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-07
ODR8396043546z,C873763L,2021-09-29,P437509,104168,1,104168,0,104168,1,1,1,4,Payaxis,liberty_9780751565355,101848,70238,Books,2021-09-09
ODR8830718942b,C685248L,2021-11-19,P437509,104168,1,104168,0,104168,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-11-15
ODR5353120350x,C243493L,2021-11-29,P437509,104168,1,104168,0,104168,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-11-18
ODR9961400366h,C292711L,2021-10-31,P653370,26042,4,104168,0,104168,1,1,1,1,cod,duma_4561253300294,26042,18734,Others,2021-10-20
ODR1797210344v,C953171L,2021-07-17,P720034,104110,1,104110,0,104110,1,1,1,1,cod,Trans2_LW 510,104110,66584,Kids & Baby,2021-07-18
ODR3622769271g,C241930L,2021-09-08,P492175,104110,1,104110,0,104110,1,1,1,1,cod,Trans2_LW 11,104110,75980,Kids & Baby,2021-08-17
ODR5814197788a,C457592L,2021-08-13,P507071,103820,1,103820,0,103820,1,1,1,1,cod,BO_ty901-red,103820,73660,Kids & Baby,2021-08-10
ODR5501345866n,C471285L,2021-09-28,P507071,103820,1,103820,0,103820,1,1,1,1,cod,BO_ty901-red,103820,73660,Kids & Baby,2021-09-24
ODR7589090018j,C953132L,2021-10-25,P507071,103820,1,103820,0,103820,1,0,0,1,cod,BO_ty901-red,103820,73660,Kids & Baby,2021-10-04
ODR9897382760d,C720927L,2021-11-15,P507071,103820,1,103820,0,103820,1,1,1,1,cod,BO_ty901-red,103820,73660,Kids & Baby,2021-07-17
ODR9162786861n,C136210L,2021-12-10,P507071,103820,1,103820,0,103820,1,0,0,4,Payaxis,BO_ty901-red,103820,73660,Kids & Baby,2021-09-21
ODR2989894204d,C854213L,2022-07-01,P507071,103820,1,103820,0,103820,1,1,0,1,cod,BO_ty901-red,103820,73660,Kids & Baby,2022-01-27
ODR9236353303d,C690140L,2021-07-26,P948769,51910,2,103820,0,103820,1,1,1,1,cod,emart_00-1,37642,32712,Others,2021-07-25
ODR7212630731x,C229578L,2021-08-30,P222724,103298,1,103298,0,103298,1,1,1,1,cod,MEGUIAR_G6107EU,103298,88798,Others,2021-08-24
ODR6617136328p,C180988L,2022-02-04,P669973,103298,1,103298,0,103298,1,1,1,1,cod,MEGUIAR_G6207,103298,84680,Others,2022-04-16
ODR6960246910m,C182760L,2022-04-03,P669695,103240,1,103240,0,103240,1,1,1,4,Payaxis,PlanetX_PX-9091,103240,70180,Kids & Baby,2022-03-06
ODR8831252574i,C543751L,2022-04-16,P138166,103240,1,103240,0,103240,1,0,0,1,cod,PlanetX_PX-9166,103240,83578,Kids & Baby,2022-04-24
ODR7336841560q,C419677L,2022-11-07,P138166,103240,1,103240,0,103240,1,0,0,1,cod,PlanetX_PX-9166,103240,83578,Kids & Baby,2022-07-23
ODR6484843987y,C307564L,2022-01-14,P610445,102660,1,102660,0,102660,1,1,1,1,cod,PNG_pampers_10004049-Hazir,102660,89262,Superstore,2021-09-15
ODR6426560991y,C954482L,2022-01-19,P610445,102660,1,102660,0,102660,1,1,0,5,jazzwallet,PNG_pampers_10004049-Hazir,102660,89262,Superstore,2021-09-17
ODR4685165897b,C984840L,2021-06-07,P352729,102370,1,102370,0,102370,1,0,0,1,cod,rub_Rubian_VR-Box With Remote,102370,87986,Mobiles & Tablets,2021-07-21
ODR3897326662k,C238436L,2021-07-17,P340301,102138,1,102138,0,102138,1,1,1,1,cod,Audionic X-BOOM 5 Black,102138,87812,Computing,2021-07-22
ODR5644466749h,C435225L,2021-08-18,P340301,102138,1,102138,0,102138,1,1,1,1,cod,Audionic X-BOOM 5 Black,102138,87812,Computing,2021-08-13
ODR1160774599n,C216698L,2021-07-31,P886407,102138,1,102138,0,102138,1,1,0,1,cod,Audionic_6-954217-534473,102138,81664,Entertainment,2021-07-01
ODR7906244220w,C235968L,2021-07-29,P757318,51040,2,102080,0,102080,1,1,1,1,cod,cr_CASHEW NUT PLAIN-500 GM,64902,47328,Soghaat,2021-07-02
ODR5268316038y,C627638L,2021-09-25,P757318,51040,2,102080,0,102080,1,1,1,1,cod,cr_CASHEW NUT PLAIN-500 GM,64902,47328,Soghaat,2021-07-02
ODR1514760298t,C835246L,2021-05-08,P437509,101848,1,101848,0,101848,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-22
ODR4181590045t,C509602L,2021-06-08,P437509,101848,1,101848,0,101848,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-25
ODR2189927488p,C725097L,2021-07-08,P437509,101848,1,101848,0,101848,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-15
ODR2848209506k,C680867L,2021-08-08,P437509,101848,1,101848,0,101848,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-14
ODR8459837375k,C356795L,2021-10-08,P437509,101848,1,101848,0,101848,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-08
ODR4312662784s,C385143L,2021-11-08,P437509,101848,1,101848,0,101848,1,1,1,1,cod,liberty_9780751565355,101848,70238,Books,2021-08-17
ODR8277988528s,C608133L,2022-02-03,P182858,101500,1,101500,0,101500,1,1,1,1,cod,Trendz_TR-0012,95700,80388,Computing,2021-10-20
ODR2441912436z,C359997L,2022-08-02,P182858,101500,1,101500,0,101500,1,1,1,4,Payaxis,Trendz_TR-0012,95700,80388,Computing,2021-11-06
ODR9615513622h,C562005L,2022-04-23,P128377,101500,1,101500,0,101500,1,1,1,1,cod,GA_AJRAK T-200 - 114664,101500,75110,Home & Living,2021-08-09
ODR5945888031j,C735207L,2022-03-28,P553348,101500,1,101500,0,101500,1,1,1,1,cod,BBS_ClimbCarRed,101500,90306,Kids & Baby,2022-02-16
ODR6751492082h,C986058L,2022-06-25,P553348,101500,1,101500,0,101500,1,1,0,1,cod,BBS_ClimbCarRed,101500,90306,Kids & Baby,2021-09-28
ODR7408247456l,C741634L,2022-04-03,P365670,20300,5,101500,0,101500,1,1,1,1,cod,RB_Personal Care-bf,20300,14790,Superstore,2021-07-09
ODR1783491655p,C241017L,2021-12-07,P427813,101442,1,101442,0,101442,1,1,1,1,cod,duma_2055916556897,101442,67918,Home & Living,2021-07-28
ODR4062199697h,C634098L,2022-04-17,P105825,101442,1,101442,0,101442,1,1,1,1,cod,PNG_Pampers_10003450-Hazir,125280,81432,Superstore,2022-04-03
ODR8046222439r,C200313L,2021-08-23,P506488,100920,1,100920,0,100920,1,1,1,1,cod,texi tech_Tool Kit 400077,100920,81722,Computing,2021-07-17
ODR2690298683i,C163482L,2021-07-29,P378314,100920,1,100920,0,100920,1,0,0,1,cod,ashbroe_ABLW-152(c),100920,87754,Others,2021-07-04
ODR9521646778g,C576952L,2022-02-18,P625189,50460,2,100920,0,100920,1,1,1,4,Payaxis,SN_ajwa400gm,50460,40832,Soghaat,2021-12-18
ODR3566296453d,C517770L,2022-03-29,P625189,50460,2,100920,0,100920,1,1,1,1,cod,SN_ajwa400gm,50460,40832,Soghaat,2022-02-22
ODR5339431590n,C600915L,2022-05-28,P625189,50460,2,100920,0,100920,1,1,1,5,jazzwallet,SN_ajwa400gm,50460,40832,Soghaat,2022-04-27
ODR4787328519r,C576952L,2022-08-07,P625189,50460,2,100920,0,100920,1,0,0,4,Payaxis,SN_ajwa400gm,50460,40832,Soghaat,2021-12-18
ODR5978523297m,C131307L,2021-03-11,P481307,33466,3,100398,0,100398,1,1,1,1,cod,MDF 002_Pistachios Salted 250 gm,32654,28362,Soghaat,2021-07-09
ODR5052725903y,C629303L,2022-02-13,P446106,8352,12,100224,0,100224,1,1,0,1,cod,BK1200200MS,8352,6322,Soghaat,2022-02-04
ODR1862549285t,C565100L,2022-08-08,P747058,100050,1,100050,0,100050,1,1,0,1,cod,agha_AS_LS3139_01,100050,85028,Health & Sports,2022-05-07
ODR6400164778i,C580092L,2021-03-08,P788833,100050,1,100050,0,100050,1,1,0,1,cod,kansai_Chalkboard Brush-On,100050,77024,Others,2021-08-06
ODR9942344839z,C668740L,2022-08-08,P107804,49880,2,99760,0,99760,1,1,1,1,cod,aw_CONSTRUCTION FOAM-700ml,43790,28014,Others,2022-08-18
ODR3777072247a,C464239L,2021-10-27,P604177,49880,2,99760,0,99760,1,1,0,1,cod,lalqila_Mughlai Pasandy-850gm,49880,29928,Superstore,2021-10-09
ODR6469287029l,C576787L,2022-12-06,P965272,99644,1,99644,0,99644,1,1,1,1,cod,West Point_WF-929,99644,73718,Others,2022-06-20
ODR6802935613g,C152073L,2022-05-20,P129115,99302,1,99302,0,99302,1,0,0,4,Payaxis,Jaza_2Premium5kg+FOC,99302,75458,Superstore,2022-05-15
ODR7815728567x,C259307L,2022-05-22,P129115,99302,1,99302,0,99302,1,1,0,1,cod,Jaza_2Premium5kg+FOC,99302,75458,Superstore,2022-04-02
ODR7942267807f,C229988L,2022-06-20,P129115,99302,1,99302,0,99302,1,1,0,1,cod,Jaza_2Premium5kg+FOC,99302,75458,Superstore,2021-09-23
ODR9911823801w,C259307L,2022-04-30,P747548,99296,1,99296,0,99296,1,1,0,1,cod,Jaza_Premium5kg+FOC,99296,76444,Superstore,2022-04-02
ODR1385479083z,C162721L,2021-12-27,P172346,99006,1,99006,0,99006,1,1,1,1,cod,edukaan_200957,99006,64322,Kids & Baby,2021-07-26
ODR1123439651p,C218108L,2021-06-11,P451463,98600,1,98600,0,98600,1,1,1,1,cod,vitamin_Vita Growth,92800,68672,Health & Sports,2021-11-08
ODR8970053373t,C482397L,2022-06-18,P141714,49300,2,98600,0,98600,1,1,1,1,cod,vitamin_Ultra Creatine,49300,35496,Health & Sports,2022-06-14
ODR6625074737w,C505515L,2021-11-07,P213930,98600,1,98600,0,98600,1,1,0,1,cod,stinnos_957,98600,70992,Kids & Baby,2021-07-28
ODR5364666303c,C770987L,2021-11-12,P970458,98600,1,98600,0,98600,1,1,1,1,cod,RAJESH_RAJ183,88740,55854,Kids & Baby,2021-12-13
ODR5991628261h,C987729L,2022-07-08,P406900,98600,1,98600,0,98600,1,1,1,1,cod,Planet X_stinnos_776,98600,74936,Kids & Baby,2022-08-09
ODR2217157888j,C914093L,2021-02-10,P495211,4930,20,98600,0,98600,1,1,1,1,cod,shahi_buy one get one free Shahi Dal Moong,4930,3712,Soghaat,2021-07-04
ODR3064433424i,C528921L,2021-12-16,P447878,24650,4,98600,0,98600,1,1,0,1,cod,RS_Kaju Barfi,24650,19952,Soghaat,2021-12-20
ODR2061697531x,C851730L,2021-04-09,P245258,98542,1,98542,0,98542,1,1,0,1,cod,emart_0-42,62002,54520,Beauty & Grooming,2021-09-18
ODR7121951392t,C642945L,2021-08-28,P245258,98542,1,98542,0,98542,1,1,0,1,cod,emart_0-42,62002,54520,Beauty & Grooming,2021-08-26
ODR6059973926l,C272191L,2021-09-11,P245258,98542,1,98542,0,98542,1,1,1,1,cod,emart_0-42,62002,54520,Beauty & Grooming,2021-11-21
ODR3242385269l,C645164L,2021-11-08,P434157,98542,1,98542,0,98542,1,1,0,1,cod,Tmall_ASA182,75342,66294,Health & Sports,2021-08-27
ODR7015071479e,C373264L,2022-06-04,P374004,98542,1,98542,0,98542,1,1,1,1,cod,Aladdin_Chrome Dumbbells Silver - 5kg,98542,70934,Health & Sports,2022-02-17
ODR9182698951d,C944883L,2021-02-07,P350176,98542,1,98542,0,98542,1,1,1,1,cod,KI_bedsheet-2050mkmmbs,98542,68962,Home & Living,2021-07-01
ODR9852689996a,C717679L,2021-04-11,P186555,98542,1,98542,0,98542,1,1,1,1,cod,stinnos_776,90480,66004,Kids & Baby,2021-10-13
ODR5061464867i,C780754L,2022-05-08,P713037,98542,1,98542,0,98542,1,1,1,1,cod,PlanetX_PX-9153,98542,66004,Kids & Baby,2022-08-25
ODR5671175177e,C715899L,2022-06-21,P713037,98542,1,98542,0,98542,1,1,1,1,cod,PlanetX_PX-9153,98542,66004,Kids & Baby,2022-06-26
ODR8302299789k,C487528L,2022-11-05,P802496,98310,1,98310,0,98310,1,1,1,3,customercredit,liberty_9780060976255,98310,73718,Books,2022-02-22
ODR4600237447v,C162016L,2022-04-21,P603122,98310,1,98310,0,98310,1,1,0,7,Easypay,Trans2_LW 21Ã‚Â ,98310,81548,Kids & Baby,2022-04-27
ODR3535948711c,C131307L,2021-07-07,P810561,98310,1,98310,0,98310,1,1,1,12,internetbanking,liberty_9780982423813,98310,75690,School & Education,2021-07-09
ODR3905565270i,C823189L,2021-07-17,P643639,98020,1,98020,0,98020,1,1,1,1,cod,stripyinterior_100006,98020,88218,Others,2021-07-16
ODR9143014821t,C823189L,2022-10-03,P423359,98020,1,98020,0,98020,1,1,1,1,cod,stripyinterior_100004,98020,78416,Others,2021-07-16
ODR9941234868r,C631361L,2022-01-14,P979100,97672,1,97672,0,97672,1,1,1,1,cod,Lenovo_Lenovo Topload,97672,69310,Computing,2021-07-15
ODR7976845035l,C985421L,2021-08-27,P603396,48720,2,97440,0,97440,1,1,1,1,cod,stinnos_1569,48720,37990,Kids & Baby,2021-08-27
ODR6825838820b,C307564L,2021-10-12,P972295,97440,1,97440,0,97440,1,1,0,1,cod,stinnos_EidDeal3,97440,86710,Kids & Baby,2021-09-15
ODR3184483243l,C910180L,2022-01-15,P264265,97440,1,97440,0,97440,1,1,0,3,customercredit,Assetboys_MD-1332-6-7Y,97440,72094,Kids & Baby,2021-12-09
ODR1138415240o,C845061L,2022-02-07,P838471,96570,1,96570,0,96570,1,1,1,1,cod,sehgalmotors_268986,96570,74356,Superstore,2021-11-23
ODR8168836343k,C680109L,2022-07-24,P175191,96570,1,96570,0,96570,1,1,1,1,cod,sehgalmotors_51492,96570,63684,Superstore,2022-02-05
ODR3629683400n,C631417L,2022-08-05,P888832,96570,1,96570,0,96570,1,0,0,7,Easypay,sehgalmotors_5317,96570,80098,Superstore,2022-03-07
ODR9088742465l,C188782L,2021-01-08,P176799,96553,1,96552,0,96552,1,1,1,1,cod,Paramount_9781107657823,96552,71398,School & Education,2021-07-20
ODR7034685139t,C188782L,2021-10-08,P176799,96553,1,96552,0,96552,1,1,0,1,cod,Paramount_9781107657823,96552,71398,School & Education,2021-07-20
ODR1458978107m,C848357L,2021-10-27,P431327,96280,1,96280,0,96280,1,1,1,3,customercredit,Z&A_ZEES-0043,92742,66758,Beauty & Grooming,2021-07-02
ODR4022584967q,C950055L,2021-10-29,P431327,96280,1,96280,0,96280,1,1,1,1,cod,Z&A_ZEES-0043,92742,66758,Beauty & Grooming,2021-07-08
ODR3840037819w,C283648L,2022-01-21,P869633,48024,2,96048,0,96048,1,1,0,1,cod,Kansai_High Heat Auto _ Whitw,48024,31204,Others,2022-01-16
ODR3050928062h,C755258L,2022-06-02,P915427,48024,2,96048,0,96048,1,1,1,1,cod,Kansai_Vinyl & Fabric _ Sand,48024,35032,Others,2022-01-22
ODR4083870866t,C639287L,2021-06-09,P351936,95932,1,95932,0,95932,1,1,1,1,cod,MEGUIAR_G7164,95932,67106,Others,2021-08-12
ODR9435321804u,C487004L,2022-03-20,P732481,95700,1,95700,0,95700,1,1,0,1,cod,sinbo_7033,95700,59334,Beauty & Grooming,2021-10-08
ODR4305176774e,C214165L,2022-05-06,P367646,95700,1,95700,0,95700,1,0,0,7,Easypay,e-seller_15,95700,81316,Computing,2022-06-16
ODR7098503457c,C923611L,2021-12-20,P639901,95700,1,95700,0,95700,1,1,0,1,cod,JBS_WEN-015,95700,65076,Home & Living,2021-10-21
ODR4607990243z,C765777L,2022-02-07,P788894,95700,1,95700,0,95700,1,1,1,1,cod,sinbo_6901,95700,75574,Home & Living,2022-06-05
ODR1218073082f,C139855L,2021-10-10,P831319,95700,1,95700,0,95700,1,1,0,1,cod,TTA_7005-6Y,95700,64090,Kids & Baby,2021-07-09
ODR2844993575g,C331799L,2021-09-20,P373014,31900,3,95700,0,95700,1,1,1,1,cod,aw_Octane Booster-12oz./354ml,31900,20068,Others,2021-08-26
ODR9639939509q,C168628L,2022-03-22,P922144,95700,1,95700,0,95700,1,1,1,1,cod,oxford_9780199128181,95700,64090,School & Education,2022-03-06
ODR6654072422t,C435250L,2022-02-05,P274768,9570,10,95700,0,95700,1,1,1,1,cod,RS_Plain Rusk Pack of 3,9570,6090,Soghaat,2022-05-28
ODR4059481682p,C412936L,2022-02-17,P687135,31900,3,95700,0,95700,1,1,1,1,cod,RS_pack-of-two-Rehmat-e-Shereen-Habshi-Halwa-450g,31900,27724,Soghaat,2021-07-16
ODR8168732377y,C702521L,2022-03-24,P274768,9570,10,95700,0,95700,1,0,0,7,Easypay,RS_Plain Rusk Pack of 3,9570,6090,Soghaat,2021-09-08
ODR6173824892m,C890940L,2022-07-03,P274768,9570,10,95700,0,95700,1,1,1,1,cod,RS_Plain Rusk Pack of 3,9570,6090,Soghaat,2021-09-28
ODR8148672588v,C375865L,2022-07-07,P842526,47850,2,95700,0,95700,1,0,0,1,cod,NDF_Almond American 500gm,47850,30102,Soghaat,2022-07-20
ODR3135792449x,C890087L,2022-12-07,P842526,47850,2,95700,0,95700,1,0,0,1,cod,NDF_Almond American 500gm,47850,30102,Soghaat,2022-06-10
ODR9228060202s,C799968L,2022-03-17,P504954,95700,1,95700,0,95700,1,1,1,1,cod,WSM_Black-LCD-Backup-Rear,95700,74646,Superstore,2022-03-05
ODR3205025920k,C503253L,2021-10-09,P580686,95642,1,95642,0,95642,1,1,1,1,cod,stinnos_A134,95642,77430,Kids & Baby,2021-07-22
ODR2440113194f,C823301L,2022-10-06,P658885,95642,1,95642,0,95642,1,1,1,1,cod,Tmall_BinocularCamera,95642,64032,Kids & Baby,2021-08-08
ODR1787864027b,C862619L,2022-04-22,P767337,95526,1,95526,0,95526,1,1,1,1,cod,sapil_Sapil Chichi Women 100ML,95526,64902,Beauty & Grooming,2022-03-03
ODR3309701757u,C421043L,2021-07-31,P213930,47734,2,95468,0,95468,1,1,1,1,cod,stinnos_957,98600,70992,Kids & Baby,2021-07-05
ODR4491164393c,C634785L,2021-11-29,P133789,95120,1,95120,0,95120,1,1,1,1,cod,babyw_CH-11,116000,100920,Kids & Baby,2021-11-15
ODR6447350250a,C874037L,2022-06-19,P133789,95120,1,95120,0,95120,1,1,1,1,cod,babyw_CH-11,116000,100920,Kids & Baby,2022-06-11
ODR3256267381k,C388087L,2022-07-13,P133789,95120,1,95120,0,95120,1,1,1,1,cod,babyw_CH-11,116000,100920,Kids & Baby,2022-01-04
ODR8414314059c,C978527L,2022-04-13,P198953,47560,2,95120,0,95120,1,0,0,7,Easypay,NDF_Pista Salty 500gm,48952,35728,Soghaat,2022-01-03
ODR8637943051z,C978527L,2022-12-04,P198953,47560,2,95120,0,95120,1,0,0,6,easypay_voucher,NDF_Pista Salty 500gm,48952,35728,Soghaat,2022-01-03
ODR4747586121d,C447301L,2021-04-12,P998934,94830,1,94830,0,94830,1,1,1,1,cod,Audionic_B-334,94830,56898,Computing,2021-10-03
ODR8776644395a,C975828L,2021-07-18,P496204,94250,1,94250,0,94250,1,1,1,1,cod,Rajesh_RAJ001,52780,35322,Home & Living,2021-07-17
ODR2184592002e,C600734L,2021-09-18,P683001,93960,1,93960,0,93960,1,1,1,1,cod,mm_AG-2032,94656,71920,Appliances,2021-09-27
ODR9466533795v,C953155L,2021-03-09,P950245,93960,1,93960,0,93960,1,0,0,8,ublcreditcard,Rajesh_RAJ54,71050,61770,Home & Living,2021-09-15
ODR4082009800u,C179018L,2021-02-08,P245851,31320,3,93960,0,93960,1,1,0,1,cod,CITY_Pajama-15 yrs - above - Size 44,31320,24708,School & Education,2021-07-14
ODR5629315206z,C179018L,2021-07-28,P245851,31320,3,93960,0,93960,1,1,0,1,cod,CITY_Pajama-15 yrs - above - Size 44,31320,24708,School & Education,2021-07-14
ODR2650757092f,C448320L,2021-10-23,P834446,93745,1,93745,0,93745,1,1,0,1,cod,emo_Emo-VB-06 Navy Blue Blazer,93745,84332,Women Fashion,2021-07-20
ODR7407235451y,C196720L,2022-03-08,P748889,93670,1,93670,0,93670,1,1,0,1,cod,kke_SCF62817,93670,58058,Kids & Baby,2021-07-23
ODR4664078097r,C256469L,2022-09-02,P887411,46748,2,93496,0,93496,1,1,1,1,cod,paramount_9780141373027,46748,32248,Books,2022-02-09
ODR4290321561d,C958287L,2021-07-29,P923712,92974,1,92974,0,92974,1,1,1,1,cod,sapil_Sapil Nice Feelings Blue Men 75ML,92974,80852,Beauty & Grooming,2021-07-15
ODR6756768031z,C525405L,2021-08-07,P451463,92800,1,92800,0,92800,1,1,1,1,cod,vitamin_Vita Growth,92800,68672,Health & Sports,2021-07-24
ODR4507174797u,C485919L,2021-07-24,P316230,92800,1,92800,0,92800,1,1,1,1,cod,xenium_RFC-20164,92800,68672,Home & Living,2021-07-19
ODR7026512589v,C825216L,2021-07-30,P884993,92800,1,92800,0,92800,1,1,1,1,cod,Tri-Angels_FR1742,92800,74240,Home & Living,2021-07-10
ODR7334444654k,C485919L,2021-08-08,P316230,92800,1,92800,0,92800,1,1,1,1,cod,xenium_RFC-20164,92800,68672,Home & Living,2021-07-19
ODR1318813834i,C467527L,2022-04-04,P149741,46400,2,92800,0,92800,1,1,1,1,cod,BO_Nicer-Dicer-Plus-Green,46400,31088,Home & Living,2021-11-28
ODR4822383254i,C429168L,2021-07-27,P937597,92800,1,92800,0,92800,1,1,1,1,cod,Emo_CS-25993-42,92800,63104,Men Fashion,2021-07-21
ODR5427922913a,C391009L,2021-09-19,P734223,92800,1,92800,0,92800,1,1,0,1,cod,iu_Islamabad United Hoodie White-Islamabad,92800,83520,Others,2021-09-22
ODR3551444884q,C915214L,2022-03-15,P895240,92800,1,92800,0,92800,1,0,0,4,Payaxis,interwood_HA-HLZ9A115-38562,92800,67744,Others,2021-11-23
ODR1741616161f,C729711L,2022-03-30,P895240,92800,1,92800,0,92800,1,1,0,1,cod,interwood_HA-HLZ9A115-38562,92800,67744,Others,2022-02-03
ODR5300521162m,C869172L,2022-01-13,P568444,18560,5,92800,0,92800,1,1,1,1,cod,RS_Sohan Halwa Tin,17400,15660,Soghaat,2022-01-20
ODR6872717480w,C869172L,2022-04-30,P656351,92800,1,92800,0,92800,1,1,1,1,cod,baklawa_Baklava Mix Chocolate Sweets 1Kg,92800,83520,Soghaat,2022-01-20
ODR6319948363k,C903814L,2022-06-17,P656351,92800,1,92800,0,92800,1,1,1,7,Easypay,baklawa_Baklava Mix Chocolate Sweets 1Kg,92800,83520,Soghaat,2022-06-14
ODR6832333121k,C667533L,2022-10-03,P656351,92800,1,92800,0,92800,1,0,0,4,Payaxis,baklawa_Baklava Mix Chocolate Sweets 1Kg,92800,83520,Soghaat,2022-03-17
ODR6898067749m,C869172L,2022-10-05,P656351,92800,1,92800,0,92800,1,1,0,1,cod,baklawa_Baklava Mix Chocolate Sweets 1Kg,92800,83520,Soghaat,2022-01-20
ODR2454497981t,C437385L,2022-12-05,P656351,92800,1,92800,0,92800,1,1,0,7,Easypay,baklawa_Baklava Mix Chocolate Sweets 1Kg,92800,83520,Soghaat,2022-02-28
ODR8232274006z,C624232L,2021-11-14,P787888,46400,2,92800,0,92800,1,1,1,1,cod,Rajesh_RAJ76,46980,35206,Superstore,2021-11-27
ODR7875686844b,C835970L,2022-03-15,P787882,23200,4,92800,0,92800,1,1,1,1,cod,RB_Veet-bf,20300,16646,Superstore,2022-02-25
ODR2794336563e,C828392L,2021-08-12,P101786,92800,1,92800,0,92800,1,1,1,1,cod,sputnik_4766/2-8,92800,60320,Women Fashion,2021-11-07
ODR4015525210e,C901131L,2022-01-21,P846012,92742,1,92742,0,92742,1,1,1,1,cod,KureshiC_083-kemi,92742,83462,Beauty & Grooming,2022-01-02
ODR1461945559w,C698097L,2022-02-14,P130754,92742,1,92742,0,92742,1,1,1,1,cod,Aladdin_Non-Slip Yoga Mat - Blue,104342,87638,Health & Sports,2021-07-15
