GCIF,Area,Jalur_Pembukaan,Vintage,Usia,Jenis_Kelamin,Status_Perkawinan,Jumlah_Anak,Pendidikan,Produk_Tabungan,Produk_Deposito,Produk_Kartu_Kredit,Produk_Kredit_Rumah,Produk_Kredit_Kendaraan,Produk_Kredit_Dana_Tunai,Total_Kepemilikan_Produk,Pendapatan_Tahunan,Total_Relationship_Balance
G15247,Solo,Telemarketing,2 - 3 Tahun,49,Laki-laki,Belum Menikah,0,SMA,1,0,1,0,0,0,2,527,290237993
G12670,Bandung,Telemarketing,2 - 3 Tahun,44,Laki-laki,Menikah,0,SMA,1,0,0,1,0,0,2,437,393348646
G22295,Surabaya,Aplikasi Digital,2 - 3 Tahun,50,Laki-laki,Menikah,1,SMA,1,0,0,0,0,1,2,658,356929628
G20985,Jakarta,Cabang,2 - 3 Tahun,53,Laki-laki,Menikah,2,SMA,1,0,0,1,0,0,2,758,429187260
G21476,Bogor,Aplikasi Digital,2 - 3 Tahun,54,Laki-laki,Cerai,2,SMA,1,1,0,0,0,0,2,317,181707372
G27003,Solo,Internet Banking,2 - 3 Tahun,66,Laki-laki,Menikah,3,SMA,0,0,0,1,0,1,2,572,204485212
G26426,Surabaya,Aplikasi Digital,2 - 3 Tahun,55,Laki-laki,Cerai,4,SMA,1,1,0,0,0,0,2,441,191824437
G24461,Jakarta,Telemarketing,2 - 3 Tahun,62,Perempuan,Menikah,3,SMA,0,1,1,0,0,0,2,306,252173803
G19765,Jakarta,Telemarketing,2 - 3 Tahun,57,Laki-laki,Cerai,1,SMA,1,1,0,0,0,0,2,558,277065057
G23680,Solo,Aplikasi Digital,2 - 3 Tahun,53,Laki-laki,Menikah,1,SMA,0,1,0,1,0,0,2,305,443658690
G02908,Bandung,Internet Banking,2 - 3 Tahun,59,Perempuan,Belum Menikah,0,SMA,1,1,0,0,0,0,2,525,135338541
G23270,Surabaya,Internet Banking,2 - 3 Tahun,51,Perempuan,Menikah,2,SMA,0,0,0,1,0,1,2,635,208336726
G00739,Bandung,Internet Banking,2 - 3 Tahun,58,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,734,326037158
G24627,Bandung,Cabang,2 - 3 Tahun,66,Laki-laki,Menikah,2,SMA,0,1,0,1,0,0,2,626,99240906
G20624,Solo,Telemarketing,2 - 3 Tahun,54,Laki-laki,Menikah,2,SMA,1,1,0,0,0,0,2,310,178633389
G22712,Bandung,Internet Banking,2 - 3 Tahun,53,Perempuan,Belum Menikah,0,SMA,1,0,0,0,0,1,2,444,380451997
G26032,Jakarta,Aplikasi Digital,2 - 3 Tahun,52,Laki-laki,Belum Menikah,0,SMA,1,0,0,0,0,1,2,666,166463569
G27116,Surabaya,Cabang,2 - 3 Tahun,61,Perempuan,Menikah,2,SMA,0,1,0,1,0,0,2,819,120203222
G21191,Jakarta,Cabang,2 - 3 Tahun,50,Perempuan,Menikah,0,SMA,1,0,0,0,0,1,2,548,225457965
G26627,Surabaya,Internet Banking,2 - 3 Tahun,61,Perempuan,Menikah,0,SMA,0,0,0,1,0,1,2,880,367380027
G27914,Surabaya,Aplikasi Digital,2 - 3 Tahun,70,Perempuan,Menikah,0,SMA,0,1,0,1,0,0,2,759,189630133
G06203,Solo,Aplikasi Digital,2 - 3 Tahun,55,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,689,64158807
G27833,Bandung,Cabang,2 - 3 Tahun,49,Perempuan,Cerai,2,SMA,1,1,0,0,0,0,2,828,181421498
G25579,Jakarta,Aplikasi Digital,2 - 3 Tahun,64,Laki-laki,Menikah,3,SMA,0,0,0,1,0,1,2,430,428311546
G22058,Surabaya,Internet Banking,2 - 3 Tahun,52,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,374,439404740
G24463,Surabaya,Aplikasi Digital,2 - 3 Tahun,67,Laki-laki,Menikah,3,SMA,0,1,1,0,0,0,2,802,132742295
G26729,Bandung,Telemarketing,2 - 3 Tahun,69,Laki-laki,Menikah,2,SMA,0,1,0,1,0,0,2,324,418455155
G01717,Jakarta,Telemarketing,2 - 3 Tahun,55,Laki-laki,Belum Menikah,0,SMA,1,0,0,0,0,1,2,585,188969432
G18344,Solo,Internet Banking,2 - 3 Tahun,59,Laki-laki,Belum Menikah,0,SMA,1,0,0,1,0,0,2,365,49673550
G23456,Solo,Internet Banking,2 - 3 Tahun,54,Laki-laki,Menikah,3,SMA,0,0,1,1,0,0,2,636,114154443
G17104,Solo,Internet Banking,2 - 3 Tahun,48,Perempuan,Cerai,4,SMA,1,0,0,1,0,0,2,727,236655277
G27018,Jakarta,Telemarketing,2 - 3 Tahun,62,Laki-laki,Menikah,4,SMA,0,1,0,1,0,0,2,374,197281023
G07998,Jakarta,Aplikasi Digital,2 - 3 Tahun,54,Perempuan,Belum Menikah,0,SMA,1,1,0,0,0,0,2,697,378727314
G22469,Jogja,Aplikasi Digital,2 - 3 Tahun,52,Laki-laki,Menikah,3,SMA,1,1,0,0,0,0,2,751,58298822
G10888,Bandung,Internet Banking,2 - 3 Tahun,54,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,371,32183559
G04605,Surabaya,Telemarketing,2 - 3 Tahun,51,Perempuan,Belum Menikah,0,SMA,1,1,0,0,0,0,2,540,290053736
G25722,Jogja,Internet Banking,2 - 3 Tahun,46,Perempuan,Cerai,2,SMA,1,1,0,0,0,0,2,592,233698057
G26130,Bandung,Telemarketing,2 - 3 Tahun,67,Laki-laki,Menikah,4,SMA,0,1,0,0,0,1,2,523,6612727
G23494,Surabaya,Cabang,2 - 3 Tahun,52,Laki-laki,Menikah,1,SMA,0,0,0,1,0,1,2,728,158039940
G27758,Jogja,Internet Banking,2 - 3 Tahun,67,Laki-laki,Menikah,4,SMA,0,0,0,1,0,1,2,405,148590716
G22116,Surabaya,Telemarketing,2 - 3 Tahun,50,Laki-laki,Cerai,0,SMA,1,0,0,1,0,0,2,661,417522897
G23195,Surabaya,Aplikasi Digital,2 - 3 Tahun,53,Laki-laki,Menikah,3,SMA,0,0,0,1,0,1,2,350,102183007
G25314,Solo,Cabang,2 - 3 Tahun,70,Laki-laki,Menikah,0,SMA,0,1,0,1,0,0,2,527,383420608
G08110,Jogja,Aplikasi Digital,2 - 3 Tahun,51,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,625,216672658
G26612,Bandung,Aplikasi Digital,2 - 3 Tahun,55,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,836,117703178
G22356,Jogja,Telemarketing,2 - 3 Tahun,53,Laki-laki,Belum Menikah,0,SMA,1,0,0,0,0,1,2,809,357859496
G19769,Bandung,Internet Banking,2 - 3 Tahun,52,Laki-laki,Menikah,2,SMA,1,0,0,1,0,0,2,684,295657063
G26682,Solo,Aplikasi Digital,2 - 3 Tahun,56,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,833,306399400
G25451,Jakarta,Telemarketing,2 - 3 Tahun,46,Perempuan,Cerai,0,SMA,1,1,0,0,0,0,2,382,160720817
G26820,Surabaya,Aplikasi Digital,2 - 3 Tahun,66,Laki-laki,Menikah,3,SMA,0,1,0,1,0,0,2,844,44192032
G02231,Jakarta,Telemarketing,2 - 3 Tahun,51,Laki-laki,Belum Menikah,0,SMA,1,0,0,0,0,1,2,866,139506263
G14287,Jakarta,Aplikasi Digital,2 - 3 Tahun,50,Perempuan,Belum Menikah,0,SMA,1,0,0,1,0,0,2,423,388326235
G26817,Bogor,Cabang,2 - 3 Tahun,61,Laki-laki,Menikah,4,SMA,0,0,1,1,0,0,2,594,195720712
G22223,Jogja,Telemarketing,2 - 3 Tahun,52,Laki-laki,Menikah,2,SMA,1,0,0,1,0,0,2,345,200771298
G18140,Bogor,Cabang,2 - 3 Tahun,56,Laki-laki,Belum Menikah,0,SMA,1,0,0,0,0,1,2,364,151793776
G14701,Bandung,Telemarketing,2 - 3 Tahun,59,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,626,437854787
G20960,Jakarta,Telemarketing,2 - 3 Tahun,54,Laki-laki,Belum Menikah,0,SMA,1,0,0,0,0,1,2,766,11187374
G23225,Bandung,Cabang,2 - 3 Tahun,51,Perempuan,Menikah,0,SMA,0,1,0,1,0,0,2,753,142184748
G23686,Surabaya,Telemarketing,2 - 3 Tahun,51,Perempuan,Menikah,0,SMA,0,0,0,1,0,1,2,488,381006519
G14012,Jakarta,Aplikasi Digital,2 - 3 Tahun,57,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,716,363359497
G08710,Jakarta,Telemarketing,2 - 3 Tahun,54,Perempuan,Belum Menikah,0,SMA,1,0,0,0,1,0,2,429,380098228
G26528,Jogja,Internet Banking,2 - 3 Tahun,56,Laki-laki,Belum Menikah,0,SMA,1,0,1,0,0,0,2,360,138480031
G20924,Jogja,Aplikasi Digital,2 - 3 Tahun,53,Perempuan,Menikah,0,SMA,1,0,0,1,0,0,2,369,55109561
G05117,Jakarta,Telemarketing,2 - 3 Tahun,59,Perempuan,Belum Menikah,0,SMA,1,1,0,0,0,0,2,678,219285240
G25915,Jakarta,Cabang,2 - 3 Tahun,62,Laki-laki,Menikah,4,SMA,0,1,0,1,0,0,2,562,363878857
G26051,Surabaya,Cabang,2 - 3 Tahun,64,Laki-laki,Menikah,2,SMA,0,1,0,1,0,0,2,782,59817999
G25269,Surabaya,Internet Banking,2 - 3 Tahun,65,Laki-laki,Menikah,2,SMA,0,0,0,1,0,1,2,531,266199050
G26617,Bogor,Telemarketing,2 - 3 Tahun,68,Perempuan,Menikah,1,SMA,0,1,0,0,0,1,2,686,199989174
G05334,Bogor,Internet Banking,2 - 3 Tahun,52,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,691,165725648
G22483,Surabaya,Internet Banking,2 - 3 Tahun,50,Laki-laki,Menikah,0,SMA,1,0,0,0,1,0,2,852,401050304
G22398,Bandung,Cabang,2 - 3 Tahun,58,Perempuan,Belum Menikah,0,SMA,1,1,0,0,0,0,2,773,413439608
G21826,Solo,Cabang,2 - 3 Tahun,51,Laki-laki,Belum Menikah,0,SMA,1,0,0,0,0,1,2,870,176317020
G03973,Surabaya,Internet Banking,2 - 3 Tahun,54,Laki-laki,Belum Menikah,0,SMA,1,1,0,0,0,0,2,574,83335130
G24153,Bandung,Internet Banking,2 - 3 Tahun,64,Laki-laki,Menikah,1,SMA,0,0,0,1,1,0,2,483,194408007
G16212,Solo,Cabang,2 - 3 Tahun,49,Laki-laki,Cerai,0,SMA,1,1,0,0,0,0,2,430,219604523
G27354,Jakarta,Telemarketing,2 - 3 Tahun,48,Laki-laki,Cerai,1,SMA,1,0,0,1,0,0,2,760,20457608
G20201,Bandung,Aplikasi Digital,2 - 3 Tahun,54,Laki-laki,Menikah,1,SMA,1,0,0,1,0,0,2,888,264813390
G22538,Surabaya,Aplikasi Digital,2 - 3 Tahun,50,Perempuan,Menikah,1,SMA,1,0,0,1,0,0,2,506,175631156
G26139,Solo,Telemarketing,2 - 3 Tahun,70,Laki-laki,Menikah,0,SMA,0,0,0,1,0,1,2,821,128907847
G25624,Jakarta,Telemarketing,2 - 3 Tahun,65,Laki-laki,Menikah,0,SMA,0,1,1,0,0,0,2,539,433961012
G00130,Solo,Internet Banking,2 - 3 Tahun,49,Perempuan,Cerai,2,SMA,1,0,0,1,0,0,2,341,14492372
G00686,Jakarta,Aplikasi Digital,2 - 3 Tahun,57,Perempuan,Cerai,1,SMA,1,0,1,0,0,0,2,315,198715746
G00854,Jakarta,Telemarketing,2 - 3 Tahun,57,Laki-laki,Cerai,2,SMA,1,1,0,0,0,0,2,365,314701903
G01199,Surabaya,Aplikasi Digital,2 - 3 Tahun,45,Laki-laki,Cerai,1,SMA,1,0,0,0,0,1,2,454,282006873
G01662,Jogja,Aplikasi Digital,2 - 3 Tahun,58,Perempuan,Cerai,3,SMA,1,1,0,0,0,0,2,244,268471675
G02381,Solo,Telemarketing,2 - 3 Tahun,51,Laki-laki,Cerai,0,SMA,1,0,0,0,0,1,2,397,394808189
G03392,Surabaya,Internet Banking,2 - 3 Tahun,51,Perempuan,Cerai,1,SMA,1,1,0,0,0,0,2,121,100674141
G03863,Bandung,Telemarketing,2 - 3 Tahun,60,Laki-laki,Cerai,4,SMA,1,1,0,0,0,0,2,164,398410373
G04146,Bandung,Internet Banking,2 - 3 Tahun,46,Laki-laki,Cerai,4,SMA,1,0,0,1,0,0,2,379,85745105
G04792,Jakarta,Telemarketing,2 - 3 Tahun,42,Laki-laki,Cerai,4,SMA,1,0,0,1,0,0,2,118,277789326
G06137,Jogja,Telemarketing,2 - 3 Tahun,50,Laki-laki,Cerai,3,SMA,1,1,0,0,0,0,2,127,219979796
G07308,Jakarta,Telemarketing,2 - 3 Tahun,57,Laki-laki,Cerai,4,SMA,1,0,0,1,0,0,2,117,405696032
G07777,Surabaya,Telemarketing,2 - 3 Tahun,54,Laki-laki,Cerai,2,SMA,1,1,0,0,0,0,2,478,437768195
G08021,Surabaya,Cabang,2 - 3 Tahun,53,Perempuan,Cerai,0,SMA,1,1,0,0,0,0,2,109,158522903
G08092,Surabaya,Aplikasi Digital,2 - 3 Tahun,51,Perempuan,Cerai,4,SMA,1,0,1,0,0,0,2,454,238329379
G08824,Surabaya,Cabang,2 - 3 Tahun,49,Laki-laki,Cerai,0,SMA,1,1,0,0,0,0,2,117,385564635
G09029,Surabaya,Cabang,2 - 3 Tahun,50,Perempuan,Cerai,1,SMA,1,0,0,1,0,0,2,488,433736151
G09737,Surabaya,Internet Banking,2 - 3 Tahun,56,Laki-laki,Cerai,2,SMA,1,0,0,0,0,1,2,309,351862204
G11063,Bandung,Aplikasi Digital,2 - 3 Tahun,59,Laki-laki,Cerai,1,SMA,1,0,0,1,0,0,2,447,52858540
G12009,Solo,Internet Banking,2 - 3 Tahun,44,Perempuan,Cerai,1,SMA,1,0,0,1,0,0,2,107,335920573
G12101,Surabaya,Aplikasi Digital,2 - 3 Tahun,59,Perempuan,Cerai,4,SMA,1,1,0,0,0,0,2,211,242900833
G12572,Jakarta,Telemarketing,2 - 3 Tahun,58,Laki-laki,Cerai,1,SMA,1,0,0,1,0,0,2,212,16395302
G12821,Solo,Aplikasi Digital,2 - 3 Tahun,55,Laki-laki,Cerai,3,SMA,1,0,0,0,1,0,2,353,249337457
G13635,Surabaya,Internet Banking,2 - 3 Tahun,48,Laki-laki,Cerai,2,SMA,1,0,0,0,0,1,2,89,407703143
G14064,Bandung,Cabang,2 - 3 Tahun,51,Perempuan,Cerai,4,SMA,1,0,0,1,0,0,2,355,31450355
G14814,Bandung,Aplikasi Digital,2 - 3 Tahun,48,Laki-laki,Cerai,4,SMA,1,0,1,0,0,0,2,446,131076645
G16176,Jakarta,Telemarketing,2 - 3 Tahun,49,Laki-laki,Cerai,0,SMA,1,0,0,1,0,0,2,173,299480343
G16887,Jogja,Telemarketing,2 - 3 Tahun,51,Laki-laki,Cerai,1,SMA,1,0,1,0,0,0,2,206,4098665
G19003,Jakarta,Telemarketing,2 - 3 Tahun,44,Perempuan,Cerai,0,SMA,1,0,0,0,0,1,2,149,430184319
G19228,Bogor,Telemarketing,2 - 3 Tahun,41,Laki-laki,Cerai,1,SMA,1,0,0,1,0,0,2,171,19283881
G19610,Jakarta,Aplikasi Digital,2 - 3 Tahun,41,Laki-laki,Cerai,2,SMA,1,1,0,0,0,0,2,300,279602917
G20036,Jogja,Internet Banking,2 - 3 Tahun,52,Laki-laki,Cerai,0,SMA,1,0,1,0,0,0,2,482,19932904
G20223,Solo,Telemarketing,2 - 3 Tahun,48,Laki-laki,Cerai,2,SMA,1,0,0,0,0,1,2,256,387580677
G20940,Jakarta,Internet Banking,2 - 3 Tahun,40,Perempuan,Cerai,3,SMA,1,0,0,0,0,1,2,210,208830456
G20998,Bandung,Cabang,2 - 3 Tahun,43,Laki-laki,Cerai,2,SMA,1,0,0,0,0,1,2,110,281583037
G22346,Solo,Cabang,2 - 3 Tahun,59,Laki-laki,Cerai,4,SMA,1,1,0,0,0,0,2,207,431906600
G22577,Jogja,Aplikasi Digital,2 - 3 Tahun,58,Laki-laki,Cerai,1,SMA,1,0,0,0,0,1,2,216,440338025
G24170,Bandung,Aplikasi Digital,2 - 3 Tahun,59,Laki-laki,Cerai,4,SMA,1,0,0,1,0,0,2,437,262372669
G27599,Jogja,Aplikasi Digital,2 - 3 Tahun,49,Perempuan,Cerai,1,SMA,1,0,0,0,1,0,2,409,416104672
G28005,Surabaya,Aplikasi Digital,2 - 3 Tahun,59,Laki-laki,Cerai,0,SMA,1,1,0,0,0,0,2,94,425279437
G01000,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,1,0,0,0,0,2,482,273125992
G01903,Jakarta,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,0,1,0,2,297,314465800
G02282,Solo,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,1,SMA,1,0,0,0,0,1,2,474,444049462
G02297,Bandung,Cabang,2 - 3 Tahun,,Perempuan,Janda/Duda,1,SMA,1,0,0,0,1,0,2,498,73264899
G03002,Bandung,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,0,0,0,0,1,2,487,416293061
G03071,Bandung,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,1,SMA,1,0,0,0,0,1,2,276,4545116
G03838,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,0,0,0,0,1,2,150,71886298
G03933,Bandung,Cabang,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,1,0,0,0,0,2,307,79708306
G00230,Bandung,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,0,0,0,0,1,2,248,55809622
G00306,Bandung,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,1,0,0,2,150,318435275
G00603,Jogja,Cabang,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,0,0,0,0,1,2,164,45016424
G00700,Bandung,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,0,0,1,0,0,2,171,138397420
G00160,Solo,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,276,108073650
G06608,Bogor,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,238,11465237
G06633,Jogja,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,0,0,1,0,0,2,229,322879440
G06678,Surabaya,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,489,171127332
G06978,Jogja,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,1,0,0,0,0,2,160,198687284
G06979,Jakarta,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,1,SMA,1,0,0,1,0,0,2,323,347487270
G07230,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,1,0,0,2,337,318728089
G07670,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,0,0,1,0,0,2,428,208293880
G08233,Solo,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,3,SMA,1,0,0,1,0,0,2,317,272968163
G08098,Jakarta,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,0,0,0,0,1,2,175,216255131
G10318,Jakarta,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,0,0,1,0,0,2,444,441106393
G10009,Solo,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,1,0,0,0,0,2,435,406321424
G10008,Surabaya,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,0,1,0,0,0,2,155,303433136
G10000,Surabaya,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,0,1,0,0,0,2,387,211162534
G10716,Bandung,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,1,0,0,0,0,2,364,441846129
G10910,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,269,110388124
G11171,Jakarta,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,1,0,0,0,0,2,447,99943510
G11070,Surabaya,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,3,SMA,1,1,0,0,0,0,2,412,391517556
G11971,Surabaya,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,1,0,0,0,2,479,260909094
G12276,Surabaya,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,0,0,0,1,0,2,494,192860745
G12016,Bandung,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,1,0,0,0,2,491,8955212
G12798,Bandung,Cabang,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,0,0,1,2,493,83591775
G13190,Solo,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,1,0,0,0,0,2,276,117530353
G13208,Surabaya,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,296,112223700
G13008,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,1,0,0,0,0,2,310,346354495
G10199,Bandung,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,0,0,1,2,355,313208941
G10386,Bandung,Cabang,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,143,83560457
G10703,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,0,0,1,2,418,385943662
G10718,Jakarta,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,1,0,0,0,0,2,446,65419654
G10120,Surabaya,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,1,0,0,0,0,2,500,262744379
G10900,Bandung,Internet Banking,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,0,0,1,0,0,2,390,441610454
G16171,Surabaya,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,1,0,0,0,0,2,102,7254914
G16008,Surabaya,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,0,0,1,2,248,85790006
G16069,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,0,0,0,0,1,2,85,79171847
G16601,Solo,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,0,0,1,2,157,286301380
G16761,Surabaya,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,1,0,0,0,0,2,284,377868052
G16770,Bandung,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,1,0,0,0,2,488,400967098
G17030,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,1,0,0,0,0,2,354,322729881
G17623,Surabaya,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,1,SMA,1,0,0,0,0,1,2,84,381173530
G18303,Bandung,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,0,0,1,2,307,228338585
G19871,Jakarta,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,0,0,0,1,0,2,198,90833567
G20018,Jakarta,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,1,0,0,0,0,2,471,416248810
G20002,Jakarta,Cabang,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,0,0,0,0,1,2,244,171849131
G20962,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,0,1,0,0,0,2,363,211878420
G22160,Jakarta,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,1,0,0,0,0,2,125,200231463
G22279,Bandung,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,1,0,0,0,0,2,191,40042758
G22730,Bandung,Telemarketing,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,1,0,0,0,0,2,85,65661232
G22910,Bandung,Cabang,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,0,1,0,2,107,19895680
G23006,Solo,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,394,112477075
G23881,Solo,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,0,0,1,0,0,2,211,226237888
G20076,Bandung,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,1,0,0,0,0,2,404,269040306
G20008,Solo,Cabang,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,0,0,0,1,0,2,87,193690618
G20328,Surabaya,Cabang,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,1,0,0,0,0,2,461,142370713
G20000,Bandung,Telemarketing,2 - 3 Tahun,,Perempuan,Janda/Duda,0,SMA,1,0,0,0,0,1,2,288,73101989
G20007,Bandung,Cabang,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,364,137209327
G20723,Solo,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,0,1,0,0,0,2,193,123184045
G20903,Surabaya,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,1,0,0,0,2,348,276503022
G26279,Solo,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,0,1,0,0,0,2,460,156473452
G26396,Bandung,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,1,0,0,0,0,2,333,233011661
G26010,Jogja,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,3,SMA,1,1,0,0,0,0,2,429,200596459
G27338,Jakarta,Internet Banking,2 - 3 Tahun,,Laki-laki,Janda/Duda,2,SMA,1,0,0,1,0,0,2,434,198310034
G27038,Bandung,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,3,SMA,1,1,0,0,0,0,2,252,229038091
G27781,Solo,Aplikasi Digital,2 - 3 Tahun,,Laki-laki,Janda/Duda,0,SMA,1,0,0,1,0,0,2,345,407975864
G27901,Solo,Aplikasi Digital,2 - 3 Tahun,,Perempuan,Janda/Duda,2,SMA,1,0,0,0,0,1,2,256,74940659
G14740,Jakarta,Telemarketing,2 - 3 Tahun,26,Perempuan,Belum Menikah,0,SMA,1,1,0,0,0,1,3,264,365284221
G02874,Jakarta,Telemarketing,2 - 3 Tahun,27,Perempuan,Menikah,3,SMA,1,0,0,1,0,1,3,413,238144869
G06910,Solo,Cabang,2 - 3 Tahun,27,Perempuan,Menikah,3,SMA,1,1,0,1,0,0,3,362,304386321
G10659,Surabaya,Cabang,2 - 3 Tahun,29,Laki-laki,Menikah,4,SMA,1,1,1,0,0,0,3,208,260904873
